Date,Open,High,Low,Close,Volume,
17/10/2016,1252.9,1258.2,1251.1,1256.6,102991,
14/10/2016,1259.5,1260.7,1246.9,1255.5,161952,
13/10/2016,1257.1,1263.9,1254.7,1257.6,142928,
12/10/2016,1254.5,1260.5,1251.2,1253.8,122342,
11/10/2016,1261.7,1264,1254.3,1255.9,127971,
10/10/2016,1258.5,1266.8,1258.5,1260.4,128220,
07/10/2016,1256.8,1267.6,1243.2,1251.9,261530,
06/10/2016,1269.7,1271.6,1251.8,1253,176574,
05/10/2016,1270.5,1279.4,1264.1,1268.6,200416,
04/10/2016,1315,1315.4,1269,1269.7,327773,
03/10/2016,1321,1322.6,1311.8,1312.7,120503,
30/09/2016,1323.6,1331.5,1316,1317.1,198471,
29/09/2016,1325,1329.4,1318.6,1326,145079,
28/09/2016,1330.1,1331.1,1321.1,1323.7,143807,
27/09/2016,1342,1343.5,1327.7,1330.4,175693,
26/09/2016,1340.8,1346.1,1336.5,1344.1,120362,
23/09/2016,1340.3,1344.5,1337.4,1341.7,108833,
22/09/2016,1338.9,1347.8,1335.1,1344.7,152427,
21/09/2016,1318,1341.3,1310.9,1331.4,253563,
20/09/2016,1316.3,1321.1,1315.2,1318.2,87659,
19/09/2016,1313.2,1321.8,1312.6,1317.8,111107,
16/09/2016,1318.3,1321.5,1309.2,1310.2,132642,
15/09/2016,1325.8,1332.5,1312.1,1318,200075,
14/09/2016,1322.6,1329.8,1316.6,1326.1,131424,
13/09/2016,1331.7,1335.9,1318.8,1323.7,173410,
12/09/2016,1332,1333.8,1323.3,1325.6,183691,
09/09/2016,1341.6,1343.6,1331.2,1334.5,151860,
08/09/2016,1349.1,1353.9,1339.1,1341.6,174246,
07/09/2016,1353.5,1357.6,1346.9,1349.2,142466,
06/09/2016,1330.8,1357.2,1325.5,1349.2,263409,
02/09/2016,1318,1334,1307.4,1354,12131,
01/09/2016,1311.7,1318.6,1305.5,1317.1,167111,
31/08/2016,1314.7,1319.2,1306.9,1311.4,163005,
30/08/2016,1327,1328.9,1312,1316.5,149313,
29/08/2016,1323.8,1328.5,1317.2,1327.1,136851,
26/08/2016,1324.8,1346,1321.2,1325.9,292305,
25/08/2016,1327.4,1330.2,1321,1324.6,143468,
24/08/2016,1342.2,1344.1,1327,1329.7,207827,
23/08/2016,1343.6,1348.8,1338.9,1346.1,125007,
22/08/2016,1345,1345.7,1335.4,1343.4,148566,
19/08/2016,1357.1,1357.9,1342,1346.2,177682,
18/08/2016,1353.8,1361.5,1351.2,1357.2,163104,
17/08/2016,1351.3,1356.8,1340.5,1348.8,164091,
16/08/2016,1345.2,1364.3,1344.8,1356.9,213729,
15/08/2016,1343.6,1349.1,1340.9,1347.5,117800,
12/08/2016,1344.7,1362.5,1338.3,1343.2,227943,
11/08/2016,1353.2,1359.4,1341.4,1350,149880,
10/08/2016,1347,1363.6,1345.7,1351.9,184037,
09/08/2016,1341.2,1348.5,1336,1346.7,117280,
08/08/2016,1341.2,1343.9,1335.3,1341.3,126244,
05/08/2016,1367.2,1371,1340.4,1344.4,207828,
04/08/2016,1364.7,1371.4,1355.1,1367.4,158935,
03/08/2016,1370.5,1373.4,1360.6,1364.7,131123,
02/08/2016,1360.6,1374.2,1353.7,1372.6,154681,
01/08/2016,1357.2,1361.9,1353.2,1359.6,108934,
29/07/2016,1333.2,1353.3,1325.8,1349,214928,
28/07/2016,1339.5,1344.3,1330.1,1332.3,179984,
27/07/2016,1319.9,1342.3,1315.6,1326.7,160965,
26/07/2016,1315.5,1324.4,1313.6,1320.8,88658,
25/07/2016,1322.7,1323.4,1311.1,1319.5,125105,
22/07/2016,1331.4,1334,1319.4,1323.4,211535,
21/07/2016,1316.2,1334,1310.7,1331,241351,
20/07/2016,1332.2,1338.8,1312.5,1319.3,212201,
19/07/2016,1329.1,1335.5,1325.8,1332.3,144123,
18/07/2016,1333.4,1336,1323.5,1329.3,159487,
15/07/2016,1336.4,1339.5,1322.6,1327.4,184243,
14/07/2016,1344.5,1348,1320.4,1327.4,251302,
13/07/2016,1334,1346.3,1328.1,1332.2,195091,
12/07/2016,1356.3,1358.9,1331,1335.3,246267,
11/07/2016,1368.9,1376.5,1351.8,1356.6,217375,
08/07/2016,1361,1371.8,1336.3,1358.4,287124,
07/07/2016,1365.7,1372.9,1352,1362.1,204514,
06/07/2016,1358,1377.5,1356.3,1367.1,226256,
05/07/2016,1350.8,1360.3,1338.5,1358.7,337002,
01/07/2016,1345,1360.3,1338.5,1339,63821,
30/06/2016,1321,1326.5,1315.3,1320.6,182812,
29/06/2016,1313.9,1331,1313.3,1326.9,164974,
28/06/2016,1328.3,1329.5,1308.2,1317.9,183169,
27/06/2016,1322.3,1340,1320.8,1324.7,240734,
24/06/2016,1254.3,1362.6,1252.8,1322.4,527205,
23/06/2016,1268.1,1274.9,1256.9,1263.1,145996,
22/06/2016,1271.4,1273.5,1263.8,1270,127154,
21/06/2016,1271.1,1297.4,1267.1,1272.5,196994,
20/06/2016,1293,1296.8,1280.8,1292.1,186003,
17/06/2016,1282.4,1302.7,1278.8,1294.8,203550,
16/06/2016,1295,1318.9,1280.1,1298.4,331368,
15/06/2016,1288.1,1300,1281.3,1288.3,190137,
14/06/2016,1286.2,1293,1278.6,1288.1,182512,
13/06/2016,1278.3,1290.3,1275.2,1286.9,195734,
10/06/2016,1271.5,1280.9,1267.3,1275.9,151163,
09/06/2016,1264.6,1274.4,1259.4,1272.7,145087,
08/06/2016,1247,1267.2,1245.5,1262.3,167215,
07/06/2016,1248,1249,1236.9,1247,114337,
06/06/2016,1245.5,1251.3,1242.1,1247.4,157245,
03/06/2016,1212.8,1247.4,1209.1,1242.9,230035,
02/06/2016,1215.9,1220,1212,1212.6,106248,
01/06/2016,1217.9,1222.9,1208.2,1214.7,151311,
31/05/2016,1208.1,1220.6,1201.5,1217.5,227362,
27/05/2016,1215.1,1215.9,1202.2,1216.7,29931,
26/05/2016,1226.1,1237.2,1220.8,1222.7,148362,
25/05/2016,1230,1233.4,1220.6,1226.6,105239,
24/05/2016,1249.5,1252.8,1226.2,1232.2,288926,
23/05/2016,1251.7,1256.8,1243.5,1251.5,206897,
20/05/2016,1256.3,1261.2,1249.6,1252.9,188383,
19/05/2016,1259.1,1262.3,1244.6,1254.8,246015,
18/05/2016,1280.6,1283.5,1256,1274.4,225480,
17/05/2016,1274.9,1283.9,1270.1,1276.9,196855,
16/05/2016,1273.1,1290.4,1271.6,1274.2,188509,
13/05/2016,1264.8,1277.7,1264,1272.7,167683,
12/05/2016,1279.3,1282.5,1262.9,1271.2,211757,
11/05/2016,1267.3,1280.8,1266.3,1275.5,215592,
10/05/2016,1265.4,1272,1258.3,1264.8,164024,
09/05/2016,1288.8,1289.5,1262.8,1266.6,213413,
06/05/2016,1279.3,1297.7,1276.2,1294,246521,
05/05/2016,1281.2,1288.4,1270.6,1272.3,168856,
04/05/2016,1287.7,1291.8,1273.6,1274.4,205506,
03/05/2016,1293.4,1303.9,1284,1291.8,209229,
02/05/2016,1294.2,1306,1289.6,1295.8,193092,
29/04/2016,1268,1299,1267,1290.5,249603,
28/04/2016,1247.3,1271.7,1239.1,1266.4,214356,
27/04/2016,1245.7,1254.6,1240.7,1250.4,167190,
26/04/2016,1239.8,1246.5,1232.7,1243.4,139982,
25/04/2016,1234.5,1243.8,1231.3,1240.2,114696,
22/04/2016,1248.5,1254.2,1228.5,1230,198388,
21/04/2016,1244.5,1272.4,1244.4,1250.3,261992,
20/04/2016,1251.3,1259.8,1244,1254.4,158271,
19/04/2016,1233.9,1258.5,1229,1254.3,200511,
18/04/2016,1236.3,1243.3,1231.7,1235,143540,
15/04/2016,1228.5,1237.6,1226.8,1234.6,115585,
14/04/2016,1243.8,1245.9,1225.4,1226.5,196567,
13/04/2016,1257.2,1258.7,1241.4,1248.3,150426,
12/04/2016,1259.8,1264.7,1253,1260.9,148296,
11/04/2016,1241.8,1260.9,1241.6,1258,151279,
08/04/2016,1241.8,1244.6,1231,1243.8,128333,
07/04/2016,1224,1245,1224,1237.5,179765,
06/04/2016,1232.6,1233.8,1217.2,1223.8,129032,
05/04/2016,1217.1,1238.8,1216,1229.6,148762,
04/04/2016,1217.2,1224.1,1215.7,1219.3,86900,
01/04/2016,1234.1,1237.2,1210.3,1223.5,188179,
31/03/2016,1227,1242.3,1225.1,1235.6,117150,
30/03/2016,1243,1246.8,1224.9,1228.6,172801,
29/03/2016,1223.1,1245.2,1217,1237.5,193572,
28/03/2016,1217.8,1225.1,1207.7,1222,85386,
24/03/2016,1222.1,1225.6,1212.6,1223.5,61613,
23/03/2016,1248.5,1249.8,1215.4,1225.6,248406,
22/03/2016,1244.3,1260.9,1242.8,1248.6,178128,
21/03/2016,1255.2,1256.7,1241.2,1244.2,165130,
18/03/2016,1257.7,1267.7,1248.4,1254.3,152348,
17/03/2016,1262,1271.9,1255.2,1265,196709,
16/03/2016,1233.1,1264.8,1227,1229.8,195631,
15/03/2016,1237,1238.7,1226,1231,169067,
14/03/2016,1250.9,1261.9,1229.9,1245.1,198015,
11/03/2016,1272,1287.8,1249,1259.4,225924,
10/03/2016,1253.7,1274.3,1237.5,1272.8,294934,
09/03/2016,1262.2,1265.7,1243.6,1257.4,217105,
08/03/2016,1267.9,1279,1261,1262.9,198376,
07/03/2016,1260.5,1274.1,1257.4,1264,208860,
04/03/2016,1264.6,1280.7,1250.1,1270.7,351429,
03/03/2016,1240.8,1269.3,1238,1258.2,216716,
02/03/2016,1232.3,1244.8,1225.1,1241.8,175010,
01/03/2016,1238.9,1249.3,1227.7,1230.8,211175,
29/02/2016,1223.1,1241.8,1216.3,1234.4,174484,
26/02/2016,1232.5,1241.3,1212,1220.4,210351,
25/02/2016,1228.9,1244.4,1221.8,1238.8,199289,
24/02/2016,1226,1254.3,1222.4,1239.1,260422,
23/02/2016,1208.9,1229,1207.6,1222.6,175821,
22/02/2016,1208,1226.9,1202.5,1210.1,155626,
19/02/2016,1231.2,1235.3,1220.6,1230.8,168415,
18/02/2016,1209.5,1240.6,1201.3,1226.3,173177,
17/02/2016,1201.9,1214.4,1196.2,1211.4,156859,
16/02/2016,1209.4,1236.3,1191.5,1208.2,319892,
12/02/2016,1236.3,1236.3,1215,1239.4,33215,
11/02/2016,1197.5,1263.9,1196.3,1247.8,345519,
10/02/2016,1189.7,1198.1,1181.6,1194.6,159103,
09/02/2016,1189.4,1199.3,1185.9,1198.6,180163,
08/02/2016,1174,1201.4,1164.5,1197.9,232700,
05/02/2016,1155.7,1175,1145.5,1157.7,206063,
04/02/2016,1156.7,1157.9,1139.7,1157.5,168259,
03/02/2016,1129.4,1146.2,1124.8,1141.3,181052,
02/02/2016,1128.8,1131.5,1122.6,1127.2,107444,
01/02/2016,1118,1130.2,1115.3,1128,109728,
29/01/2016,1114.8,1118.9,1108.5,1116.4,126023,
28/01/2016,1115.7,1126.4,1110.2,1116.1,146072,
27/01/2016,1120.2,1128.7,1115.2,1116.3,124865,
26/01/2016,1109.4,1123.6,1107.7,1120.6,89525,
25/01/2016,1097.8,1109.2,1097.6,1105.3,148860,
22/01/2016,1101.6,1103.5,1094.4,1096.3,133883,
21/01/2016,1100.9,1104.8,1092.5,1098.2,170505,
20/01/2016,1087.3,1109.9,1087.1,1106.2,183164,
19/01/2016,1089,1094.5,1082.1,1089.1,154064,
15/01/2016,1089.3,1093.3,1089,1090.7,8927,
14/01/2016,1093.6,1095.4,1071.1,1073.6,168364,
13/01/2016,1086.8,1095.6,1079.4,1087.1,146676,
12/01/2016,1094,1099.1,1083.1,1085.2,161091,
11/01/2016,1103.6,1108.3,1093.1,1096.2,185771,
08/01/2016,1108.8,1113.1,1091.8,1097.9,183436,
07/01/2016,1093.7,1109.9,1091.1,1107.8,203063,
06/01/2016,1076.8,1094.9,1074.4,1091.9,179581,
05/01/2016,1073.5,1081.5,1071.9,1078.4,99250,
04/01/2016,1061.5,1083,1061,1075.2,151233,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
